ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
8716163053080758848,2021-07,0.007659451419326387
8716163053080758848,2021-07,0.007586114306937303
8716163053080758848,2021-07,0.003804388876640024
8716163053080758848,2021-07,0.004399998603375482
8716163053080758848,2021-07,0.0037711557096052634
324916756972236008,2021-07,0.009481216420630021
324916756972236008,2021-07,0.23326756152021738
324916756972236008,2021-07,0.01077395923001196
324916756972236008,2021-07,0.006341536717380385
324916756972236008,2021-07,0.007526220722639306
324916756972236008,2021-07,0.007225967167816235
7269781193318890653,2021-07,0.004681231279628723
7269781193318890653,2021-07,0.004541474042783327
6784879562354696650,2021-07,0.025075368820670945
8229446069655666941,2021-07,0.8227513896505976
8229446069655666941,2021-07,0.05100552833172848
4972567100282306577,2021-07,0.013922810675076442
5864443060004179363,2021-07,0.003853510956966628
5864443060004179363,2021-07,0.0037107779412645678
5864443060004179363,2021-07,0.021918129571069856
5864443060004179363,2021-07,0.002671920240900191
5864443060004179363,2021-07,0.005275537317421678
2439954154030259398,2021-07,0.002955168730920945
8623308321032624474,2021-07,0.10024911595144256
8623308321032624474,2021-07,0.4077932311134052
8623308321032624474,2021-07,0.09109019026538177
4524147234488547993,2021-07,0.008874127430973192
4524147234488547993,2021-07,0.007636157163464679
4524147234488547993,2021-07,0.006175420666656202
6987942592445950913,2021-07,0.00437239765648995
6987942592445950913,2021-07,0.004354993109154425
6987942592445950913,2021-07,0.003723704443919683
6987942592445950913,2021-07,0.002520543575710033
8684964138237894839,2021-07,0.021990842900699064
6582676833651678345,2021-07,0.006594660292966708
6582676833651678345,2021-07,0.006594660292966708
6582676833651678345,2021-07,0.006902160562794275
6582676833651678345,2021-07,0.006594660292966708
6582676833651678345,2021-07,0.006594660292966708
6582676833651678345,2021-07,0.0052525339009246745
6582676833651678345,2021-07,0.00330803490404428
6582676833651678345,2021-07,0.003506999113385886
1036256411320325774,2021-07,0.015168696725732064
1036256411320325774,2021-07,0.012152359579083736
968199235777440720,2021-07,0.011123153559354993
968199235777440720,2021-07,0.007885811044170169
968199235777440720,2021-07,0.007885811044170169
968199235777440720,2021-07,0.007851454317747735
968199235777440720,2021-07,0.006651372978921361
968199235777440720,2021-07,0.0068157729370551725
968199235777440720,2021-07,0.006480401755123456
968199235777440720,2021-07,0.006545479775713638
6916556752218696485,2021-07,0.008651987769621524
6916556752218696485,2021-07,0.008891873280598069
6916556752218696485,2021-07,0.008358395505554549
6916556752218696485,2021-07,0.006851071153337423
6916556752218696485,2021-07,0.00433142722173212
6916556752218696485,2021-07,0.003414449482150416
6916556752218696485,2021-07,0.0033347081027795857
6916556752218696485,2021-07,0.003414449482150416
6916556752218696485,2021-07,0.0037329812212921476
6916556752218696485,2021-07,0.009693628555911925
6916556752218696485,2021-07,0.008932142675267396
6916556752218696485,2021-07,0.009693915257889235
6030285068945261052,2021-07,0.0060658735134036966
6030285068945261052,2021-07,0.006146400053647445
6030285068945261052,2021-07,0.027033387488455
6030285068945261052,2021-07,0.0032984462538477926
6030285068945261052,2021-07,0.0034039000729600166
8463871205935856285,2021-07,0.013657772448074205
4071158585850879204,2021-07,0.033759192928442684
4071158585850879204,2021-07,0.028542412127777396
4071158585850879204,2021-07,0.3471493289613821
3218226066162129945,2021-07,0.03190372448490118
4679462479444735708,2021-07,0.006071932224340683
4679462479444735708,2021-07,0.0057226025995783135
4679462479444735708,2021-07,0.005258049614705848
4679462479444735708,2021-07,0.0036256868405471657
4679462479444735708,2021-07,0.0030950343193928915
4679462479444735708,2021-07,0.0030950343193928915
4724876423989598202,2021-07,0.009594248551023695
4724876423989598202,2021-07,0.005998655146322942
4724876423989598202,2021-07,0.005340908623316424
2128970218770090704,2021-07,0.06744801367057374
2128970218770090704,2021-07,0.004495439885316646
2128970218770090704,2021-07,0.002707547061746618
1003144834589372198,2021-07,0.009530347870035448
1003144834589372198,2021-07,0.004683424894429697
9127318190908282126,2021-07,0.006573673202672647
9127318190908282126,2021-07,0.0035663685647763766
8163895533020293251,2021-07,0.4475672060181764
8163895533020293251,2021-07,0.6093960269990677
8163895533020293251,2021-07,0.57452888599654
5794903898038236832,2021-07,0.021308885958371084
5794903898038236832,2021-07,0.021308885958371084
3960251564708868781,2021-07,0.005233436272280806
3960251564708868781,2021-07,0.009771037035480733
3960251564708868781,2021-07,0.0059279521255309
3960251564708868781,2021-07,0.006436884559146603
3960251564708868781,2021-07,0.008048864500576455
5888474320320735000,2021-07,0.6246463945830331
5888474320320735000,2021-07,0.7094182404565307
5888474320320735000,2021-07,0.6473818058542823
761746217261797478,2021-07,0.005458041062800939
761746217261797478,2021-07,0.005585601390959001
1507697130807703164,2021-07,0.0017464340608795556
9184785003280841216,2021-07,0.016817485659002387
9184785003280841216,2021-07,0.016817485659002387
9184785003280841216,2021-07,0.012617271184316586
1182975716201409626,2021-07,0.010628287179064482
1182975716201409626,2021-07,0.06406890638269196
1182975716201409626,2021-07,0.009328174151231472
1182975716201409626,2021-07,0.006420857920606065
1182975716201409626,2021-07,0.006720673158520422
5369576709077493659,2021-07,0.022033534549203142
3472934456083131714,2021-07,0.005451559436711569
717981637594591016,2021-07,0.008701703182396298
717981637594591016,2021-07,0.03683534357825455
717981637594591016,2021-07,0.006004495360915996
717981637594591016,2021-07,0.005902013591131946
8255085612985072878,2021-07,0.011911457906759087
8255085612985072878,2021-07,0.008847765318202987
7751080728852739823,2021-07,0.0038075642691186473
7751080728852739823,2021-07,0.03515475760709504
4347826483121154490,2021-07,0.006827918363844259
4347826483121154490,2021-07,0.003167891693068594
4347826483121154490,2021-07,0.003136477337483433
4347826483121154490,2021-07,0.003125035601964595
4347826483121154490,2021-07,0.0021120497618007674
4347826483121154490,2021-07,0.004261661448995867
4347826483121154490,2021-07,0.002102471077830993
4347826483121154490,2021-07,0.0015479571514472918
4347826483121154490,2021-07,0.0015019798122461667
2214132103234633622,2021-07,0.006599640870751618
2214132103234633622,2021-07,0.006692814458832689
2214132103234633622,2021-07,0.0077615256247703995
2214132103234633622,2021-07,0.010198187727744234
2214132103234633622,2021-07,0.010198187727744234
410843023337872279,2021-07,0.008397362137259163
2022367282554149730,2021-07,0.005554763199027141
2022367282554149730,2021-07,0.002585537636280123
7637066986811047950,2021-07,0.003389638961222212
7637066986811047950,2021-07,0.00685004229270278
7637066986811047950,2021-07,0.007053537859959375
86110062990790869,2021-07,0.0648680026233845
5304536516981778801,2021-07,0.008001652121779983
5304536516981778801,2021-07,0.005238452809566647
5304536516981778801,2021-07,0.003958260561409578
3829967475074118757,2021-07,0.675246591564369
3829967475074118757,2021-07,0.7537436961377537
7444686668183702737,2021-07,0.004284978203917262
7444686668183702737,2021-07,0.004324794858687433
682352428813668634,2021-07,0.006886208388272709
682352428813668634,2021-07,0.0070504785914802725
682352428813668634,2021-07,0.0060479979359565565
682352428813668634,2021-07,0.0047302223458041154
682352428813668634,2021-07,0.005011607799197454
682352428813668634,2021-07,0.0047302223458041154
7613717984547031729,2021-07,0.006286044773121905
7910340581026492945,2021-07,0.005230095818199742
7910340581026492945,2021-07,0.0039038070273294165
7910340581026492945,2021-07,0.1402281326230294
6352592240901579272,2021-07,0.011967635601156925
5574997762710520717,2021-07,0.0077352050803919685
5574997762710520717,2021-07,0.0048240137597251554
8939476669690489534,2021-07,0.014793173458475571
107343823625119033,2021-07,0.0037856291497024236
6349142675790687765,2021-07,0.36050454917685376
6349142675790687765,2021-07,0.3803810652861726
6349142675790687765,2021-07,0.40572460039368724
5067621068959932809,2021-07,0.03694428127302057
5067621068959932809,2021-07,0.06089271504808004
5067621068959932809,2021-07,0.024838368885586496
5067621068959932809,2021-07,0.0221733020098881
5067621068959932809,2021-07,0.029166177639920594
2397171153213063761,2021-07,0.006482436877265446
2397171153213063761,2021-07,0.007140947073912136
2397171153213063761,2021-07,0.004398882700174444
2397171153213063761,2021-07,0.00492101730258747
2397171153213063761,2021-07,0.004224627791195457
8195468623809753777,2021-07,0.005606505684385292
8195468623809753777,2021-07,0.008346536547978461
8195468623809753777,2021-07,0.007291928276342233
8195468623809753777,2021-07,0.005197964009193278
6271697692808086495,2021-07,0.009178881301243644
5176940320835464459,2021-07,0.007459512447609973
5176940320835464459,2021-07,0.00910611011164306
5176940320835464459,2021-07,0.005776807111037441
5176940320835464459,2021-07,0.004695042410636726
5176940320835464459,2021-07,0.005813894063216248
5176940320835464459,2021-07,0.004590225994371538
5176940320835464459,2021-07,0.006132083055472596
4342146186255136598,2021-07,0.0037347742999070004
4342146186255136598,2021-07,0.004572874893849888
4342146186255136598,2021-07,0.17217063627522905
4795152981525833467,2021-07,0.009673113620457089
4795152981525833467,2021-07,0.011696314540116414
4795152981525833467,2021-07,0.011696314540116414
4795152981525833467,2021-07,0.010149764403450296
4795152981525833467,2021-07,0.032952200997863855
5714540197488862003,2021-07,0.1864233578831281
5714540197488862003,2021-07,0.8506100074633409
5714540197488862003,2021-07,0.1754141860614854
6012031176108922616,2021-07,0.01597160040030555
1998941557906036376,2021-07,0.012676829796115409
5558533999208199371,2021-07,0.597570934904444
8464809590757561185,2021-07,0.009590251621964828
8464809590757561185,2021-07,0.0048286754368464255
8464809590757561185,2021-07,0.004560641902332829
8464809590757561185,2021-07,0.004711509894435802
6721448955097663572,2021-07,0.010474877972355265
6721448955097663572,2021-07,0.00401251681103476
6721448955097663572,2021-07,0.005924481680012974
5225029212547588718,2021-07,0.020537804813006006
5225029212547588718,2021-07,0.02247756251045729
5225029212547588718,2021-07,0.038893560523422084
8926565682509268383,2021-07,0.00758854789882783
8926565682509268383,2021-07,0.007289700936651564
8926565682509268383,2021-07,0.00758854789882783
8926565682509268383,2021-07,0.0039274138074112475
8926565682509268383,2021-07,0.003113866005300836
8926565682509268383,2021-07,0.002836011906801106
8926565682509268383,2021-07,0.003996069985898397
2983174282784691273,2021-07,0.0128324319080701
2983174282784691273,2021-07,0.24518971104099482
8536031856585966123,2021-07,0.028778867895360445
8536031856585966123,2021-07,0.01865487981216898
8536031856585966123,2021-07,0.4914911092675634
8536031856585966123,2021-07,0.48289679590434487
8536031856585966123,2021-07,0.5183341509390716
7696655736121386405,2021-07,0.02757808104625829
7696655736121386405,2021-07,0.014806772355572503
7750874287225529604,2021-07,0.011880127126317759
7750874287225529604,2021-07,0.011471304544853586
7750874287225529604,2021-07,0.014420973778815894
8013668117699219722,2021-07,0.01302306391375263
7289435138601868544,2021-07,0.004959602359540859
7289435138601868544,2021-07,0.003535706806692415
7289435138601868544,2021-07,0.0035057340708443034
5042877476420217533,2021-07,0.0041279929805977675
5042877476420217533,2021-07,0.00374358757315604
1299146298565441811,2021-07,0.00979544387527822
8376902089871279815,2021-07,0.004572069951027372
8376902089871279815,2021-07,0.003993127075540115
8376902089871279815,2021-07,0.004057394942739623
3997247264680905799,2021-07,0.005761812476604686
3997247264680905799,2021-07,0.003099143489030688
5029701292539093910,2021-07,0.0069326805044217414
8733525963966339207,2021-07,0.33710920949640716
8733525963966339207,2021-07,0.249109155111475
8733525963966339207,2021-07,0.24088086678269083
1454789421854453615,2021-07,0.03276801472340893
1454789421854453615,2021-07,0.027262532853762983
1454789421854453615,2021-07,0.0236280192243029
1454789421854453615,2021-07,0.022118964970343838
209477776078372134,2021-07,0.005575006125497451
209477776078372134,2021-07,0.005463213972548364
209477776078372134,2021-07,0.005527872629649019
209477776078372134,2021-07,0.005182062783207716
3156852928909455203,2021-07,0.013890992825490547
3156852928909455203,2021-07,0.009636845064214621
7590999900861381526,2021-07,0.032166988994919016
4556737702757145073,2021-07,0.0066816986817860415
6545052034269841737,2021-07,0.005508599212266936
6545052034269841737,2021-07,0.0065193205713688085
6545052034269841737,2021-07,0.0408796411613839
6545052034269841737,2021-07,0.006277450083897137
6545052034269841737,2021-07,0.002660329844975655
6545052034269841737,2021-07,0.003460658364399344
3571198145319411787,2021-07,0.008119123589328937
3571198145319411787,2021-07,0.008081677656729673
3571198145319411787,2021-07,0.007227564043730432
3571198145319411787,2021-07,0.004309192979188866
8874257794774679816,2021-07,0.0071183880558984905
2634859679238614382,2021-07,0.002911579217943848
2634859679238614382,2021-07,0.002938393810114486
2634859679238614382,2021-07,0.0027100508270529846
2634859679238614382,2021-07,0.0026623033215101865
2634859679238614382,2021-07,0.0049243477339840965
2634859679238614382,2021-07,0.0022199615854750572
2678966409665050034,2021-07,0.012455679613198923
2678966409665050034,2021-07,0.013019089504549303
2678966409665050034,2021-07,0.01097205887335311
2678966409665050034,2021-07,0.010452832070610388
2250817603281429928,2021-07,0.0022827215255882766
2106875407768047316,2021-07,0.008808295969469575
7458891296671174680,2021-07,0.06720402821398336
8213533889694327948,2021-07,0.008459698391079155
8213533889694327948,2021-07,0.008000259356287795
8213533889694327948,2021-07,0.0020390724700648606
6471448246085839373,2021-07,0.009391080618224327
2532435113844289043,2021-07,0.005071490305113784
2532435113844289043,2021-07,0.0047943488671834894
2532435113844289043,2021-07,0.0047943488671834894
2532435113844289043,2021-07,0.00646492641248156
2532435113844289043,2021-07,0.004292768525608751
2532435113844289043,2021-07,0.004292768525608751
2532435113844289043,2021-07,0.003642568889653047
2532435113844289043,2021-07,0.0036333603536019324
2532435113844289043,2021-07,0.003864404685778609
2532435113844289043,2021-07,0.0028965202338521283
2532435113844289043,2021-07,0.0028965202338521283
3137879241768961145,2021-07,0.003909788495486234
3137879241768961145,2021-07,0.002651249437349824
3118152790263512426,2021-07,0.004769928048131275
3118152790263512426,2021-07,0.004749407858316964
903093877129717133,2021-07,0.004344852658326897
903093877129717133,2021-07,0.003702358671588382
2645324649046215594,2021-07,0.004325500139421546
2645324649046215594,2021-07,0.0042455985698002935
2645324649046215594,2021-07,0.004260828455741911
621182491555347581,2021-07,0.024087895583687926
621182491555347581,2021-07,0.027956787303550588
8706851346184249504,2021-07,0.0025145461218571263
1343530446996409207,2021-07,0.006966771566116502
1343530446996409207,2021-07,0.00668928053635956
3977861004707764824,2021-07,0.01498589468386047
3977861004707764824,2021-07,0.012668448165035932
3977861004707764824,2021-07,0.010785983713141788
3977861004707764824,2021-07,0.008743183990309246
3977861004707764824,2021-07,0.00939834271587285
1156053485989336481,2021-07,0.046022281023930633
1156053485989336481,2021-07,0.040734197204929164
1156053485989336481,2021-07,0.8526326553140503
1156053485989336481,2021-07,0.04223977003474959
1156053485989336481,2021-07,0.04751086314180243
1156053485989336481,2021-07,0.048541392120501986
1156053485989336481,2021-07,0.048398710909626934
1118514612547157551,2021-07,0.026443268760709276
1118514612547157551,2021-07,0.02745327693544377
6817075905797098547,2021-07,0.027751519013308443
7930925883736021864,2021-07,0.007401988342186581
7930925883736021864,2021-07,0.006148309105828761
7930925883736021864,2021-07,0.006189166690786914
7930925883736021864,2021-07,0.006309624930487216
7930925883736021864,2021-07,0.005278341209055151
7930925883736021864,2021-07,0.004020379322491762
7930925883736021864,2021-07,0.002672133689581014
2451708306555441014,2021-07,0.0064301565098116775
7442192566700924647,2021-07,0.003904360545262762
7442192566700924647,2021-07,0.047765719580200844
7442192566700924647,2021-07,0.0022536045544263375
7442192566700924647,2021-07,0.002395245355218579
2988042199057874759,2021-07,0.0072259686218269165
3634047863995720708,2021-07,0.007124802862239425
7085295800541340563,2021-07,0.00285311906618587
7085295800541340563,2021-07,0.0024422503660559212
7085295800541340563,2021-07,0.0022389195130620423
4335865859049992260,2021-07,0.01582486365178628
4335865859049992260,2021-07,0.0023786854400001086
2290083177086946553,2021-07,0.0069577735523166494
2290083177086946553,2021-07,0.0069577735523166494
2290083177086946553,2021-07,0.005013971648966999
7177785309735471560,2021-07,0.006231643677616555
7177785309735471560,2021-07,0.0035689677577480897
5477523784812182605,2021-07,0.6380623329176662
5477523784812182605,2021-07,0.6080165571662625
8961924617442201922,2021-07,0.004763629192706625
7595945751692012281,2021-07,0.010685935831782753
2333404192508932057,2021-07,0.00568981289765677
2333404192508932057,2021-07,0.005549721078644208
2333404192508932057,2021-07,0.00405463658823289
4593070249039532001,2021-07,0.03570205214081423
6053752047545474051,2021-07,0.0072104304292788645
6053752047545474051,2021-07,0.004642017129410995
6053752047545474051,2021-07,0.003669003758970281
6053752047545474051,2021-07,0.0036237562316655428
6053752047545474051,2021-07,0.0038867488840194447
6053752047545474051,2021-07,0.004118654492952802
6053752047545474051,2021-07,0.004118654492952802
6091519986999196884,2021-07,0.006766984883774885
6091519986999196884,2021-07,0.005427338302300942
7535160686416710323,2021-07,0.01035110397489373
3036967290595689189,2021-07,0.00251731618211064
5999145415800242177,2021-07,0.00921146560514981
5999145415800242177,2021-07,0.009204379036558031
7930644815080409701,2021-07,0.05005097277977701
510795635145114083,2021-07,0.0062516052057881456
510795635145114083,2021-07,0.008311239731786966
510795635145114083,2021-07,0.00893426426442391
510795635145114083,2021-07,0.0055341531269426395
510795635145114083,2021-07,0.0048191984418678125
187117706370645370,2021-07,0.05368955332738098
187117706370645370,2021-07,0.030812304832749157
187117706370645370,2021-07,0.06506303812718839
5462970244186515758,2021-07,0.009912740152166335
5462970244186515758,2021-07,0.006199986112513604
4769364850030443969,2021-07,0.02079188566016798
4769364850030443969,2021-07,0.01878119616712936
